Given args
Namespace(coco_annotations='/hpi/fs00/share/fg-rabl/strassenburg/datasets/cutsom-coco-data/coco_meta.json', coco_root='/hpi/fs00/share/fg-rabl/strassenburg/datasets/cutsom-coco-data', deterministic=True, model='googlenet', num_epochs=50)
Pytorch Environment info
SystemEnv(torch_version='1.7.1', is_debug_build='False', cuda_compiled_version='11.0', gcc_version='(Ubuntu 9.3.0-17ubuntu1~20.04) 9.3.0', clang_version=None, cmake_version='version 3.19.3', os='Ubuntu 20.04.1 LTS (x86_64)', python_version='3.8 (64-bit runtime)', is_cuda_available='True', cuda_runtime_version=None, nvidia_driver_version='450.80.02', nvidia_gpu_models='GPU 0: A100-SXM4-40GB\nGPU 1: A100-SXM4-40GB\nGPU 2: A100-SXM4-40GB\nGPU 3: A100-SXM4-40GB\nGPU 4: A100-SXM4-40GB\nGPU 5: A100-SXM4-40GB\nGPU 6: A100-SXM4-40GB\nGPU 7: A100-SXM4-40GB', cudnn_version=None, pip_version='pip3', pip_packages='numpy==1.19.5\ntorch==1.7.1\ntorchaudio==0.7.0a0+a853dff\ntorchvision==0.8.2', conda_packages='_pytorch_select           0.1                       cpu_0  \nblas                      1.0                         mkl  \ncudatoolkit               11.0.221             h6bb024c_0  \nlibmklml                  2019.0.5                      0  \nmkl                       2020.2                      256  \nmkl-service               2.3.0            py38he904b0f_0  \nmkl_fft                   1.3.0            py38h54f3939_0  \nmkl_random                1.1.1            py38h0573a6f_0  \nnumpy                     1.19.5                   pypi_0    pypi\nnumpy-base                1.19.2           py38hfa32c7d_0  \npytorch                   1.7.1           py3.8_cuda11.0.221_cudnn8.0.5_0    pytorch\ntorchaudio                0.7.2                      py38    pytorch\ntorchvision               0.8.2                py38_cu110    pytorch', hip_compiled_version='N/A', hip_runtime_version='N/A', miopen_runtime_version='N/A')
Use mmlib set_deterministic()
START;epoch;epoch-0;batch-None;time.time_ns-1623250522922740345
START;load_data;epoch-0;batch-36;time.time_ns-1623250545476751912
STOP;batch-time;epoch-0;batch-35;time.time_ns-1623250545476753175
START;batch-time;epoch-0;batch-36;time.time_ns-1623250545476754227
STOP;load_data;epoch-0;batch-36;time.time_ns-1623250546013861257
START;to_device;epoch-0;batch-36;time.time_ns-1623250546013873540
STOP;to_device;epoch-0;batch-36;time.time_ns-1623250546016162121
START;forward_path;epoch-0;batch-36;time.time_ns-1623250546016164485
STOP;forward_path;epoch-0;batch-36;time.time_ns-1623250546039317957
START;backward_path;epoch-0;batch-36;time.time_ns-1623250546039321955
STOP;backward_path;epoch-0;batch-36;time.time_ns-1623250546091352468
START;load_data;epoch-0;batch-37;time.time_ns-1623250546091357077
STOP;batch-time;epoch-0;batch-36;time.time_ns-1623250546091358460
START;batch-time;epoch-0;batch-37;time.time_ns-1623250546091359983
STOP;load_data;epoch-0;batch-37;time.time_ns-1623250546617867596
START;to_device;epoch-0;batch-37;time.time_ns-1623250546617878717
STOP;to_device;epoch-0;batch-37;time.time_ns-1623250546620172046
START;forward_path;epoch-0;batch-37;time.time_ns-1623250546620174391
STOP;forward_path;epoch-0;batch-37;time.time_ns-1623250546643280593
START;backward_path;epoch-0;batch-37;time.time_ns-1623250546643284321
STOP;backward_path;epoch-0;batch-37;time.time_ns-1623250546695317559
START;load_data;epoch-0;batch-38;time.time_ns-1623250546695322548
STOP;batch-time;epoch-0;batch-37;time.time_ns-1623250546695323811
START;batch-time;epoch-0;batch-38;time.time_ns-1623250546695324843
STOP;load_data;epoch-0;batch-38;time.time_ns-1623250547201324301
START;to_device;epoch-0;batch-38;time.time_ns-1623250547201335822
STOP;to_device;epoch-0;batch-38;time.time_ns-1623250547203618883
START;forward_path;epoch-0;batch-38;time.time_ns-1623250547203621157
STOP;forward_path;epoch-0;batch-38;time.time_ns-1623250547226950531
START;backward_path;epoch-0;batch-38;time.time_ns-1623250547226954489
STOP;backward_path;epoch-0;batch-38;time.time_ns-1623250547278575969
START;load_data;epoch-0;batch-39;time.time_ns-1623250547278580888
STOP;batch-time;epoch-0;batch-38;time.time_ns-1623250547278582271
START;batch-time;epoch-0;batch-39;time.time_ns-1623250547278583383
STOP;load_data;epoch-0;batch-39;time.time_ns-1623250547799104919
START;to_device;epoch-0;batch-39;time.time_ns-1623250547799118204
STOP;to_device;epoch-0;batch-39;time.time_ns-1623250547801419239
START;forward_path;epoch-0;batch-39;time.time_ns-1623250547801425841
STOP;forward_path;epoch-0;batch-39;time.time_ns-1623250547824968800
START;backward_path;epoch-0;batch-39;time.time_ns-1623250547824972867
STOP;backward_path;epoch-0;batch-39;time.time_ns-1623250547876881280
START;load_data;epoch-0;batch-40;time.time_ns-1623250547876885989
STOP;batch-time;epoch-0;batch-39;time.time_ns-1623250547876887382
START;batch-time;epoch-0;batch-40;time.time_ns-1623250547876888444
STOP;load_data;epoch-0;batch-40;time.time_ns-1623250548399415556
START;to_device;epoch-0;batch-40;time.time_ns-1623250548399427708
STOP;to_device;epoch-0;batch-40;time.time_ns-1623250548401716860
START;forward_path;epoch-0;batch-40;time.time_ns-1623250548401732800
STOP;forward_path;epoch-0;batch-40;time.time_ns-1623250548424855594
START;backward_path;epoch-0;batch-40;time.time_ns-1623250548424859461
STOP;backward_path;epoch-0;batch-40;time.time_ns-1623250548476784525
START;load_data;epoch-0;batch-41;time.time_ns-1623250548476789715
STOP;batch-time;epoch-0;batch-40;time.time_ns-1623250548476791098
START;batch-time;epoch-0;batch-41;time.time_ns-1623250548476792210
STOP;load_data;epoch-0;batch-41;time.time_ns-1623250548962813283
START;to_device;epoch-0;batch-41;time.time_ns-1623250548962825697
STOP;to_device;epoch-0;batch-41;time.time_ns-1623250548965099069
START;forward_path;epoch-0;batch-41;time.time_ns-1623250548965101233
STOP;forward_path;epoch-0;batch-41;time.time_ns-1623250548988505940
START;backward_path;epoch-0;batch-41;time.time_ns-1623250548988509617
STOP;backward_path;epoch-0;batch-41;time.time_ns-1623250549040108995
START;load_data;epoch-0;batch-42;time.time_ns-1623250549040113944
STOP;batch-time;epoch-0;batch-41;time.time_ns-1623250549040115307
START;batch-time;epoch-0;batch-42;time.time_ns-1623250549040116489
STOP;load_data;epoch-0;batch-42;time.time_ns-1623250549535003609
START;to_device;epoch-0;batch-42;time.time_ns-1623250549535014450
STOP;to_device;epoch-0;batch-42;time.time_ns-1623250549537294805
START;forward_path;epoch-0;batch-42;time.time_ns-1623250549537296949
STOP;forward_path;epoch-0;batch-42;time.time_ns-1623250549560553456
START;backward_path;epoch-0;batch-42;time.time_ns-1623250549560557493
STOP;backward_path;epoch-0;batch-42;time.time_ns-1623250549612285725
START;load_data;epoch-0;batch-43;time.time_ns-1623250549612394120
STOP;batch-time;epoch-0;batch-42;time.time_ns-1623250549612395653
START;batch-time;epoch-0;batch-43;time.time_ns-1623250549612396795
STOP;load_data;epoch-0;batch-43;time.time_ns-1623250550092080928
START;to_device;epoch-0;batch-43;time.time_ns-1623250550092091057
STOP;to_device;epoch-0;batch-43;time.time_ns-1623250550094379678
START;forward_path;epoch-0;batch-43;time.time_ns-1623250550094381711
STOP;forward_path;epoch-0;batch-43;time.time_ns-1623250550117808460
START;backward_path;epoch-0;batch-43;time.time_ns-1623250550117812227
STOP;backward_path;epoch-0;batch-43;time.time_ns-1623250550169253336
START;load_data;epoch-0;batch-44;time.time_ns-1623250550169258746
STOP;batch-time;epoch-0;batch-43;time.time_ns-1623250550169259989
START;batch-time;epoch-0;batch-44;time.time_ns-1623250550169261011
STOP;load_data;epoch-0;batch-44;time.time_ns-1623250550645265060
START;to_device;epoch-0;batch-44;time.time_ns-1623250550645275720
STOP;to_device;epoch-0;batch-44;time.time_ns-1623250550647566104
START;forward_path;epoch-0;batch-44;time.time_ns-1623250550647568318
STOP;forward_path;epoch-0;batch-44;time.time_ns-1623250550670651517
START;backward_path;epoch-0;batch-44;time.time_ns-1623250550670655534
STOP;backward_path;epoch-0;batch-44;time.time_ns-1623250550722171114
START;load_data;epoch-0;batch-45;time.time_ns-1623250550722175903
STOP;batch-time;epoch-0;batch-44;time.time_ns-1623250550722177305
START;batch-time;epoch-0;batch-45;time.time_ns-1623250550722178398
STOP;load_data;epoch-0;batch-45;time.time_ns-1623250551219837604
START;to_device;epoch-0;batch-45;time.time_ns-1623250551219848925
STOP;to_device;epoch-0;batch-45;time.time_ns-1623250551222084224
START;forward_path;epoch-0;batch-45;time.time_ns-1623250551222086448
STOP;forward_path;epoch-0;batch-45;time.time_ns-1623250551245285036
START;backward_path;epoch-0;batch-45;time.time_ns-1623250551245288893
STOP;backward_path;epoch-0;batch-45;time.time_ns-1623250551296762573
START;load_data;epoch-0;batch-46;time.time_ns-1623250551296767963
STOP;batch-time;epoch-0;batch-45;time.time_ns-1623250551296872631
START;batch-time;epoch-0;batch-46;time.time_ns-1623250551296874014
STOP;load_data;epoch-0;batch-46;time.time_ns-1623250551821987038
START;to_device;epoch-0;batch-46;time.time_ns-1623250551822109390
STOP;to_device;epoch-0;batch-46;time.time_ns-1623250551824401828
START;forward_path;epoch-0;batch-46;time.time_ns-1623250551824404283
STOP;forward_path;epoch-0;batch-46;time.time_ns-1623250551847703079
START;backward_path;epoch-0;batch-46;time.time_ns-1623250551847706736
STOP;backward_path;epoch-0;batch-46;time.time_ns-1623250551899399200
START;load_data;epoch-0;batch-47;time.time_ns-1623250551899403779
STOP;batch-time;epoch-0;batch-46;time.time_ns-1623250551899405151
START;batch-time;epoch-0;batch-47;time.time_ns-1623250551899406204
STOP;load_data;epoch-0;batch-47;time.time_ns-1623250552397841218
START;to_device;epoch-0;batch-47;time.time_ns-1623250552397860033
STOP;to_device;epoch-0;batch-47;time.time_ns-1623250552400034508
START;forward_path;epoch-0;batch-47;time.time_ns-1623250552400037143
STOP;forward_path;epoch-0;batch-47;time.time_ns-1623250552424388511
START;backward_path;epoch-0;batch-47;time.time_ns-1623250552424393450
STOP;backward_path;epoch-0;batch-47;time.time_ns-1623250552477986981
START;load_data;epoch-0;batch-48;time.time_ns-1623250552477993574
STOP;batch-time;epoch-0;batch-47;time.time_ns-1623250552477995127
START;batch-time;epoch-0;batch-48;time.time_ns-1623250552477996379
STOP;load_data;epoch-0;batch-48;time.time_ns-1623250552987517240
START;to_device;epoch-0;batch-48;time.time_ns-1623250552987533371
STOP;to_device;epoch-0;batch-48;time.time_ns-1623250552989806041
START;forward_path;epoch-0;batch-48;time.time_ns-1623250552989808786
STOP;forward_path;epoch-0;batch-48;time.time_ns-1623250553014460312
START;backward_path;epoch-0;batch-48;time.time_ns-1623250553014465202
STOP;backward_path;epoch-0;batch-48;time.time_ns-1623250553067086433
START;load_data;epoch-0;batch-49;time.time_ns-1623250553067092745
STOP;batch-time;epoch-0;batch-48;time.time_ns-1623250553067094379
START;batch-time;epoch-0;batch-49;time.time_ns-1623250553067095621
STOP;load_data;epoch-0;batch-49;time.time_ns-1623250553606689887
START;to_device;epoch-0;batch-49;time.time_ns-1623250553606706789
STOP;to_device;epoch-0;batch-49;time.time_ns-1623250553608990019
START;forward_path;epoch-0;batch-49;time.time_ns-1623250553608992494
STOP;forward_path;epoch-0;batch-49;time.time_ns-1623250553633497083
START;backward_path;epoch-0;batch-49;time.time_ns-1623250553633501952
STOP;backward_path;epoch-0;batch-49;time.time_ns-1623250553686286703
START;load_data;epoch-0;batch-50;time.time_ns-1623250553686293255
STOP;batch-time;epoch-0;batch-49;time.time_ns-1623250553686294898
START;batch-time;epoch-0;batch-50;time.time_ns-1623250553686297303
STOP;load_data;epoch-0;batch-50;time.time_ns-1623250554194069915
START;to_device;epoch-0;batch-50;time.time_ns-1623250554194084623
STOP;to_device;epoch-0;batch-50;time.time_ns-1623250554196356271
START;forward_path;epoch-0;batch-50;time.time_ns-1623250554196358706
STOP;forward_path;epoch-0;batch-50;time.time_ns-1623250554221145358
START;backward_path;epoch-0;batch-50;time.time_ns-1623250554221149456
STOP;backward_path;epoch-0;batch-50;time.time_ns-1623250554274110230
START;load_data;epoch-0;batch-51;time.time_ns-1623250554274117574
STOP;batch-time;epoch-0;batch-50;time.time_ns-1623250554274119067
START;batch-time;epoch-0;batch-51;time.time_ns-1623250554274120269
STOP;load_data;epoch-0;batch-51;time.time_ns-1623250554835845212
START;to_device;epoch-0;batch-51;time.time_ns-1623250554835860992
STOP;to_device;epoch-0;batch-51;time.time_ns-1623250554838521185
START;forward_path;epoch-0;batch-51;time.time_ns-1623250554838524221
STOP;forward_path;epoch-0;batch-51;time.time_ns-1623250554877983778
START;backward_path;epoch-0;batch-51;time.time_ns-1623250554877987785
STOP;backward_path;epoch-0;batch-51;time.time_ns-1623250554933815935
START;load_data;epoch-0;batch-52;time.time_ns-1623250554933863956
STOP;batch-time;epoch-0;batch-51;time.time_ns-1623250554933865960
START;batch-time;epoch-0;batch-52;time.time_ns-1623250554933867673
STOP;load_data;epoch-0;batch-52;time.time_ns-1623250555435930711
START;to_device;epoch-0;batch-52;time.time_ns-1623250555435945099
STOP;to_device;epoch-0;batch-52;time.time_ns-1623250555438408941
START;forward_path;epoch-0;batch-52;time.time_ns-1623250555438411316
STOP;forward_path;epoch-0;batch-52;time.time_ns-1623250555462583565
START;backward_path;epoch-0;batch-52;time.time_ns-1623250555462587603
STOP;backward_path;epoch-0;batch-52;time.time_ns-1623250555515390027
START;load_data;epoch-0;batch-53;time.time_ns-1623250555515395928
STOP;batch-time;epoch-0;batch-52;time.time_ns-1623250555515397421
START;batch-time;epoch-0;batch-53;time.time_ns-1623250555515398443
STOP;load_data;epoch-0;batch-53;time.time_ns-1623250555991538290
START;to_device;epoch-0;batch-53;time.time_ns-1623250555991553659
STOP;to_device;epoch-0;batch-53;time.time_ns-1623250555993839704
START;forward_path;epoch-0;batch-53;time.time_ns-1623250555993842039
STOP;forward_path;epoch-0;batch-53;time.time_ns-1623250556018099489
START;backward_path;epoch-0;batch-53;time.time_ns-1623250556018103487
STOP;backward_path;epoch-0;batch-53;time.time_ns-1623250556070654876
START;load_data;epoch-0;batch-54;time.time_ns-1623250556070661920
STOP;batch-time;epoch-0;batch-53;time.time_ns-1623250556070663423
START;batch-time;epoch-0;batch-54;time.time_ns-1623250556070664585
STOP;load_data;epoch-0;batch-54;time.time_ns-1623250556572085618
START;to_device;epoch-0;batch-54;time.time_ns-1623250556572099495
STOP;to_device;epoch-0;batch-54;time.time_ns-1623250556574558097
START;forward_path;epoch-0;batch-54;time.time_ns-1623250556574560642
STOP;forward_path;epoch-0;batch-54;time.time_ns-1623250556598660053
START;backward_path;epoch-0;batch-54;time.time_ns-1623250556598664071
STOP;backward_path;epoch-0;batch-54;time.time_ns-1623250556651016113
START;load_data;epoch-0;batch-55;time.time_ns-1623250556651021974
STOP;batch-time;epoch-0;batch-54;time.time_ns-1623250556651023206
START;batch-time;epoch-0;batch-55;time.time_ns-1623250556651024409
STOP;load_data;epoch-0;batch-55;time.time_ns-1623250557176285924
START;to_device;epoch-0;batch-55;time.time_ns-1623250557176300963
STOP;to_device;epoch-0;batch-55;time.time_ns-1623250557178753243
START;forward_path;epoch-0;batch-55;time.time_ns-1623250557178755447
STOP;forward_path;epoch-0;batch-55;time.time_ns-1623250557202976820
START;backward_path;epoch-0;batch-55;time.time_ns-1623250557202980948
STOP;backward_path;epoch-0;batch-55;time.time_ns-1623250557255650711
START;load_data;epoch-0;batch-56;time.time_ns-1623250557255656983
STOP;batch-time;epoch-0;batch-55;time.time_ns-1623250557255658425
START;batch-time;epoch-0;batch-56;time.time_ns-1623250557255659597
STOP;load_data;epoch-0;batch-56;time.time_ns-1623250557767199278
START;to_device;epoch-0;batch-56;time.time_ns-1623250557767214046
STOP;to_device;epoch-0;batch-56;time.time_ns-1623250557769672077
START;forward_path;epoch-0;batch-56;time.time_ns-1623250557769674452
STOP;forward_path;epoch-0;batch-56;time.time_ns-1623250557793981917
START;backward_path;epoch-0;batch-56;time.time_ns-1623250557794016062
STOP;backward_path;epoch-0;batch-56;time.time_ns-1623250557847020769
START;load_data;epoch-0;batch-57;time.time_ns-1623250557847026780
STOP;batch-time;epoch-0;batch-56;time.time_ns-1623250557847028243
START;batch-time;epoch-0;batch-57;time.time_ns-1623250557847029455
STOP;load_data;epoch-0;batch-57;time.time_ns-1623250558393383142
START;to_device;epoch-0;batch-57;time.time_ns-1623250558393777148
STOP;to_device;epoch-0;batch-57;time.time_ns-1623250558397238548
START;forward_path;epoch-0;batch-57;time.time_ns-1623250558397241724
STOP;forward_path;epoch-0;batch-57;time.time_ns-1623250558427694858
START;backward_path;epoch-0;batch-57;time.time_ns-1623250558427698865
STOP;backward_path;epoch-0;batch-57;time.time_ns-1623250558481159375
START;load_data;epoch-0;batch-58;time.time_ns-1623250558481165076
STOP;batch-time;epoch-0;batch-57;time.time_ns-1623250558481166529
START;batch-time;epoch-0;batch-58;time.time_ns-1623250558481168061
STOP;load_data;epoch-0;batch-58;time.time_ns-1623250558982768565
START;to_device;epoch-0;batch-58;time.time_ns-1623250558982796337
STOP;to_device;epoch-0;batch-58;time.time_ns-1623250558985109575
START;forward_path;epoch-0;batch-58;time.time_ns-1623250558985112420
STOP;forward_path;epoch-0;batch-58;time.time_ns-1623250559010914354
START;backward_path;epoch-0;batch-58;time.time_ns-1623250559010918401
STOP;backward_path;epoch-0;batch-58;time.time_ns-1623250559064069265
START;load_data;epoch-0;batch-59;time.time_ns-1623250559064074625
STOP;batch-time;epoch-0;batch-58;time.time_ns-1623250559064075957
START;batch-time;epoch-0;batch-59;time.time_ns-1623250559064077070
STOP;load_data;epoch-0;batch-59;time.time_ns-1623250559561869577
START;to_device;epoch-0;batch-59;time.time_ns-1623250559561883874
STOP;to_device;epoch-0;batch-59;time.time_ns-1623250559564390207
START;forward_path;epoch-0;batch-59;time.time_ns-1623250559564393613
STOP;forward_path;epoch-0;batch-59;time.time_ns-1623250559591562723
START;backward_path;epoch-0;batch-59;time.time_ns-1623250559591566630
STOP;backward_path;epoch-0;batch-59;time.time_ns-1623250559645304826
START;load_data;epoch-0;batch-60;time.time_ns-1623250559645310196
STOP;batch-time;epoch-0;batch-59;time.time_ns-1623250559645312290
START;batch-time;epoch-0;batch-60;time.time_ns-1623250559645313522
STOP;load_data;epoch-0;batch-60;time.time_ns-1623250560155647171
START;to_device;epoch-0;batch-60;time.time_ns-1623250560155660686
STOP;to_device;epoch-0;batch-60;time.time_ns-1623250560157788512
START;forward_path;epoch-0;batch-60;time.time_ns-1623250560157791799
STOP;forward_path;epoch-0;batch-60;time.time_ns-1623250560181640506
START;backward_path;epoch-0;batch-60;time.time_ns-1623250560181644764
STOP;backward_path;epoch-0;batch-60;time.time_ns-1623250560234264272
START;load_data;epoch-0;batch-61;time.time_ns-1623250560234269362
STOP;batch-time;epoch-0;batch-60;time.time_ns-1623250560234271386
START;batch-time;epoch-0;batch-61;time.time_ns-1623250560234272688
STOP;load_data;epoch-0;batch-61;time.time_ns-1623250560732726297
START;to_device;epoch-0;batch-61;time.time_ns-1623250560732740243
STOP;to_device;epoch-0;batch-61;time.time_ns-1623250560734985732
START;forward_path;epoch-0;batch-61;time.time_ns-1623250560734987846
STOP;forward_path;epoch-0;batch-61;time.time_ns-1623250560759212755
START;backward_path;epoch-0;batch-61;time.time_ns-1623250560759217625
STOP;backward_path;epoch-0;batch-61;time.time_ns-1623250560811903218
START;load_data;epoch-0;batch-62;time.time_ns-1623250560811909189
STOP;batch-time;epoch-0;batch-61;time.time_ns-1623250560811910973
START;batch-time;epoch-0;batch-62;time.time_ns-1623250560811912305
STOP;load_data;epoch-0;batch-62;time.time_ns-1623250561319732187
START;to_device;epoch-0;batch-62;time.time_ns-1623250561319745933
STOP;to_device;epoch-0;batch-62;time.time_ns-1623250561321976083
START;forward_path;epoch-0;batch-62;time.time_ns-1623250561321978387
STOP;forward_path;epoch-0;batch-62;time.time_ns-1623250561346114097
START;backward_path;epoch-0;batch-62;time.time_ns-1623250561346118926
STOP;backward_path;epoch-0;batch-62;time.time_ns-1623250561398857921
START;load_data;epoch-0;batch-63;time.time_ns-1623250561398863822
STOP;batch-time;epoch-0;batch-62;time.time_ns-1623250561398865325
START;batch-time;epoch-0;batch-63;time.time_ns-1623250561398866547
STOP;load_data;epoch-0;batch-63;time.time_ns-1623250561897027813
START;to_device;epoch-0;batch-63;time.time_ns-1623250561897040837
STOP;to_device;epoch-0;batch-63;time.time_ns-1623250561899276298
START;forward_path;epoch-0;batch-63;time.time_ns-1623250561899278652
STOP;forward_path;epoch-0;batch-63;time.time_ns-1623250561923499042
START;backward_path;epoch-0;batch-63;time.time_ns-1623250561923502960
STOP;backward_path;epoch-0;batch-63;time.time_ns-1623250561993609497
START;load_data;epoch-0;batch-64;time.time_ns-1623250561993772115
STOP;batch-time;epoch-0;batch-63;time.time_ns-1623250561993773738
START;batch-time;epoch-0;batch-64;time.time_ns-1623250561997454373
STOP;load_data;epoch-0;batch-64;time.time_ns-1623250562799909943
START;to_device;epoch-0;batch-64;time.time_ns-1623250562799925181
STOP;to_device;epoch-0;batch-64;time.time_ns-1623250562802453706
START;forward_path;epoch-0;batch-64;time.time_ns-1623250562802456271
STOP;forward_path;epoch-0;batch-64;time.time_ns-1623250562827465023
START;backward_path;epoch-0;batch-64;time.time_ns-1623250562827468871
STOP;backward_path;epoch-0;batch-64;time.time_ns-1623250562881228837
START;load_data;epoch-0;batch-65;time.time_ns-1623250562881234367
STOP;batch-time;epoch-0;batch-64;time.time_ns-1623250562881235790
START;batch-time;epoch-0;batch-65;time.time_ns-1623250562881238355
STOP;load_data;epoch-0;batch-65;time.time_ns-1623250563415184784
START;to_device;epoch-0;batch-65;time.time_ns-1623250563415532061
STOP;to_device;epoch-0;batch-65;time.time_ns-1623250563418231449
START;forward_path;epoch-0;batch-65;time.time_ns-1623250563418234395
STOP;forward_path;epoch-0;batch-65;time.time_ns-1623250563455730005
START;backward_path;epoch-0;batch-65;time.time_ns-1623250563455734514
STOP;backward_path;epoch-0;batch-65;time.time_ns-1623250563510951256
START;load_data;epoch-0;batch-66;time.time_ns-1623250563510982725
STOP;batch-time;epoch-0;batch-65;time.time_ns-1623250563510984689
START;batch-time;epoch-0;batch-66;time.time_ns-1623250563510986012
STOP;load_data;epoch-0;batch-66;time.time_ns-1623250564069638200
START;to_device;epoch-0;batch-66;time.time_ns-1623250564069720866
STOP;to_device;epoch-0;batch-66;time.time_ns-1623250564073795487
START;forward_path;epoch-0;batch-66;time.time_ns-1623250564073798873
STOP;forward_path;epoch-0;batch-66;time.time_ns-1623250564101656556
START;backward_path;epoch-0;batch-66;time.time_ns-1623250564101660714
STOP;backward_path;epoch-0;batch-66;time.time_ns-1623250564155295002
START;load_data;epoch-0;batch-67;time.time_ns-1623250564155300322
STOP;batch-time;epoch-0;batch-66;time.time_ns-1623250564155301995
START;batch-time;epoch-0;batch-67;time.time_ns-1623250564155303398
