Given args
Namespace(coco_annotations='/Users/nils/Studium/master-thesis/repo/tmp/cutsom-coco-data/coco_meta.json', coco_root='/Users/nils/Studium/master-thesis/repo/tmp/cutsom-coco-data', deterministic=True, model='mobilenet', num_epochs=3)
Pytorch Environment info
SystemEnv(torch_version='1.7.1', is_debug_build='False', cuda_compiled_version=None, gcc_version=None, clang_version='12.0.0 (clang-1200.0.32.28)', cmake_version=None, os='macOS 10.15.7 (x86_64)', python_version='3.8 (64-bit runtime)', is_cuda_available='False', cuda_runtime_version=None, nvidia_driver_version=None, nvidia_gpu_models=None, cudnn_version=None, pip_version='pip3', pip_packages='numpy==1.19.5\ntorch==1.7.1\ntorchsummary==1.5.1\ntorchvision==0.8.2', conda_packages=None, hip_compiled_version='N/A', hip_runtime_version='N/A', miopen_runtime_version='N/A')
Use mmlib set_deterministic()
START;epoch;epoch-0;batch-None;time.time_ns-1619263024987902000
START;forward_path;epoch-2;batch-41;time.time_ns-1619264882363022000
STOP;forward_path;epoch-2;batch-41;time.time_ns-1619264885666566000
START;backward_path;epoch-2;batch-41;time.time_ns-1619264885666576000
STOP;backward_path;epoch-2;batch-41;time.time_ns-1619264891046581000
START;load_data;epoch-2;batch-42;time.time_ns-1619264891046592000
STOP;load_data;epoch-2;batch-42;time.time_ns-1619264891694672000
START;to_device;epoch-2;batch-42;time.time_ns-1619264891694683000
STOP;to_device;epoch-2;batch-42;time.time_ns-1619264891694691000
START;forward_path;epoch-2;batch-42;time.time_ns-1619264891694693000
STOP;forward_path;epoch-2;batch-42;time.time_ns-1619264895017934000
START;backward_path;epoch-2;batch-42;time.time_ns-1619264895017944000
STOP;backward_path;epoch-2;batch-42;time.time_ns-1619264900388647000
START;load_data;epoch-2;batch-43;time.time_ns-1619264900388657000
STOP;load_data;epoch-2;batch-43;time.time_ns-1619264901027819000
START;to_device;epoch-2;batch-43;time.time_ns-1619264901027831000
STOP;to_device;epoch-2;batch-43;time.time_ns-1619264901027839000
START;forward_path;epoch-2;batch-43;time.time_ns-1619264901027841000
STOP;forward_path;epoch-2;batch-43;time.time_ns-1619264904352083000
START;backward_path;epoch-2;batch-43;time.time_ns-1619264904352094000
STOP;backward_path;epoch-2;batch-43;time.time_ns-1619264909734693000
START;load_data;epoch-2;batch-44;time.time_ns-1619264909734705000
STOP;load_data;epoch-2;batch-44;time.time_ns-1619264910355139000
START;to_device;epoch-2;batch-44;time.time_ns-1619264910355151000
STOP;to_device;epoch-2;batch-44;time.time_ns-1619264910355158000
START;forward_path;epoch-2;batch-44;time.time_ns-1619264910355160000
STOP;forward_path;epoch-2;batch-44;time.time_ns-1619264913695649000
START;backward_path;epoch-2;batch-44;time.time_ns-1619264913695659000
STOP;backward_path;epoch-2;batch-44;time.time_ns-1619264919061063000
START;load_data;epoch-2;batch-45;time.time_ns-1619264919061074000
STOP;load_data;epoch-2;batch-45;time.time_ns-1619264919691835000
START;to_device;epoch-2;batch-45;time.time_ns-1619264919691849000
STOP;to_device;epoch-2;batch-45;time.time_ns-1619264919691860000
START;forward_path;epoch-2;batch-45;time.time_ns-1619264919691862000
STOP;forward_path;epoch-2;batch-45;time.time_ns-1619264923061691000
START;backward_path;epoch-2;batch-45;time.time_ns-1619264923061701000
STOP;backward_path;epoch-2;batch-45;time.time_ns-1619264928444750000
START;load_data;epoch-2;batch-46;time.time_ns-1619264928444760000
STOP;load_data;epoch-2;batch-46;time.time_ns-1619264929068975000
START;to_device;epoch-2;batch-46;time.time_ns-1619264929068991000
STOP;to_device;epoch-2;batch-46;time.time_ns-1619264929069004000
START;forward_path;epoch-2;batch-46;time.time_ns-1619264929069006000
STOP;forward_path;epoch-2;batch-46;time.time_ns-1619264932428760000
START;backward_path;epoch-2;batch-46;time.time_ns-1619264932428771000
STOP;backward_path;epoch-2;batch-46;time.time_ns-1619264937817500000
START;load_data;epoch-2;batch-47;time.time_ns-1619264937817511000
STOP;load_data;epoch-2;batch-47;time.time_ns-1619264938457967000
START;to_device;epoch-2;batch-47;time.time_ns-1619264938457979000
STOP;to_device;epoch-2;batch-47;time.time_ns-1619264938457989000
START;forward_path;epoch-2;batch-47;time.time_ns-1619264938457991000
STOP;forward_path;epoch-2;batch-47;time.time_ns-1619264941812481000
START;backward_path;epoch-2;batch-47;time.time_ns-1619264941812492000
STOP;backward_path;epoch-2;batch-47;time.time_ns-1619264947201386000
START;load_data;epoch-2;batch-48;time.time_ns-1619264947201397000
STOP;load_data;epoch-2;batch-48;time.time_ns-1619264947852210000
START;to_device;epoch-2;batch-48;time.time_ns-1619264947852220000
STOP;to_device;epoch-2;batch-48;time.time_ns-1619264947852228000
START;forward_path;epoch-2;batch-48;time.time_ns-1619264947852230000
STOP;forward_path;epoch-2;batch-48;time.time_ns-1619264951203715000
START;backward_path;epoch-2;batch-48;time.time_ns-1619264951203725000
STOP;backward_path;epoch-2;batch-48;time.time_ns-1619264956587679000
START;load_data;epoch-2;batch-49;time.time_ns-1619264956587690000
STOP;load_data;epoch-2;batch-49;time.time_ns-1619264957200221000
START;to_device;epoch-2;batch-49;time.time_ns-1619264957200232000
STOP;to_device;epoch-2;batch-49;time.time_ns-1619264957200241000
START;forward_path;epoch-2;batch-49;time.time_ns-1619264957200242000
STOP;forward_path;epoch-2;batch-49;time.time_ns-1619264960529855000
START;backward_path;epoch-2;batch-49;time.time_ns-1619264960529866000
STOP;backward_path;epoch-2;batch-49;time.time_ns-1619264965926012000
START;load_data;epoch-2;batch-50;time.time_ns-1619264965926023000
STOP;load_data;epoch-2;batch-50;time.time_ns-1619264966569228000
START;to_device;epoch-2;batch-50;time.time_ns-1619264966569238000
STOP;to_device;epoch-2;batch-50;time.time_ns-1619264966569247000
START;forward_path;epoch-2;batch-50;time.time_ns-1619264966569249000
STOP;forward_path;epoch-2;batch-50;time.time_ns-1619264969904378000
START;backward_path;epoch-2;batch-50;time.time_ns-1619264969904389000
STOP;backward_path;epoch-2;batch-50;time.time_ns-1619264975333041000
START;load_data;epoch-2;batch-51;time.time_ns-1619264975333052000
STOP;load_data;epoch-2;batch-51;time.time_ns-1619264975958753000
START;to_device;epoch-2;batch-51;time.time_ns-1619264975958764000
STOP;to_device;epoch-2;batch-51;time.time_ns-1619264975958773000
START;forward_path;epoch-2;batch-51;time.time_ns-1619264975958776000
STOP;forward_path;epoch-2;batch-51;time.time_ns-1619264979305846000
START;backward_path;epoch-2;batch-51;time.time_ns-1619264979305857000
STOP;backward_path;epoch-2;batch-51;time.time_ns-1619264984663577000
START;load_data;epoch-2;batch-52;time.time_ns-1619264984663588000
STOP;load_data;epoch-2;batch-52;time.time_ns-1619264985315342000
START;to_device;epoch-2;batch-52;time.time_ns-1619264985315356000
STOP;to_device;epoch-2;batch-52;time.time_ns-1619264985315367000
START;forward_path;epoch-2;batch-52;time.time_ns-1619264985315368000
STOP;forward_path;epoch-2;batch-52;time.time_ns-1619264988636158000
START;backward_path;epoch-2;batch-52;time.time_ns-1619264988636168000
STOP;backward_path;epoch-2;batch-52;time.time_ns-1619264994050428000
START;load_data;epoch-2;batch-53;time.time_ns-1619264994050440000
STOP;load_data;epoch-2;batch-53;time.time_ns-1619264994682373000
START;to_device;epoch-2;batch-53;time.time_ns-1619264994682390000
STOP;to_device;epoch-2;batch-53;time.time_ns-1619264994682400000
START;forward_path;epoch-2;batch-53;time.time_ns-1619264994682406000
STOP;forward_path;epoch-2;batch-53;time.time_ns-1619264998006373000
START;backward_path;epoch-2;batch-53;time.time_ns-1619264998007174000
STOP;backward_path;epoch-2;batch-53;time.time_ns-1619265003399883000
START;load_data;epoch-2;batch-54;time.time_ns-1619265003399894000
STOP;load_data;epoch-2;batch-54;time.time_ns-1619265004027376000
START;to_device;epoch-2;batch-54;time.time_ns-1619265004027387000
STOP;to_device;epoch-2;batch-54;time.time_ns-1619265004027397000
START;forward_path;epoch-2;batch-54;time.time_ns-1619265004027399000
STOP;forward_path;epoch-2;batch-54;time.time_ns-1619265007358950000
START;backward_path;epoch-2;batch-54;time.time_ns-1619265007358960000
STOP;backward_path;epoch-2;batch-54;time.time_ns-1619265012767453000
START;load_data;epoch-2;batch-55;time.time_ns-1619265012767464000
STOP;load_data;epoch-2;batch-55;time.time_ns-1619265013415998000
START;to_device;epoch-2;batch-55;time.time_ns-1619265013416009000
STOP;to_device;epoch-2;batch-55;time.time_ns-1619265013416017000
START;forward_path;epoch-2;batch-55;time.time_ns-1619265013416019000
STOP;forward_path;epoch-2;batch-55;time.time_ns-1619265016733170000
START;backward_path;epoch-2;batch-55;time.time_ns-1619265016733181000
STOP;backward_path;epoch-2;batch-55;time.time_ns-1619265022145735000
START;load_data;epoch-2;batch-56;time.time_ns-1619265022145746000
STOP;load_data;epoch-2;batch-56;time.time_ns-1619265022757932000
START;to_device;epoch-2;batch-56;time.time_ns-1619265022757944000
STOP;to_device;epoch-2;batch-56;time.time_ns-1619265022757954000
START;forward_path;epoch-2;batch-56;time.time_ns-1619265022757956000
STOP;forward_path;epoch-2;batch-56;time.time_ns-1619265026095292000
START;backward_path;epoch-2;batch-56;time.time_ns-1619265026095303000
STOP;backward_path;epoch-2;batch-56;time.time_ns-1619265031506840000
START;load_data;epoch-2;batch-57;time.time_ns-1619265031506851000
STOP;load_data;epoch-2;batch-57;time.time_ns-1619265032126698000
START;to_device;epoch-2;batch-57;time.time_ns-1619265032126710000
STOP;to_device;epoch-2;batch-57;time.time_ns-1619265032126718000
START;forward_path;epoch-2;batch-57;time.time_ns-1619265032126720000
STOP;forward_path;epoch-2;batch-57;time.time_ns-1619265035451524000
START;backward_path;epoch-2;batch-57;time.time_ns-1619265035451534000
STOP;backward_path;epoch-2;batch-57;time.time_ns-1619265040833637000
START;load_data;epoch-2;batch-58;time.time_ns-1619265040833648000
STOP;load_data;epoch-2;batch-58;time.time_ns-1619265041459426000
START;to_device;epoch-2;batch-58;time.time_ns-1619265041459450000
STOP;to_device;epoch-2;batch-58;time.time_ns-1619265041459462000
START;forward_path;epoch-2;batch-58;time.time_ns-1619265041459466000
STOP;forward_path;epoch-2;batch-58;time.time_ns-1619265044791752000
START;backward_path;epoch-2;batch-58;time.time_ns-1619265044791763000
STOP;backward_path;epoch-2;batch-58;time.time_ns-1619265050182855000
START;load_data;epoch-2;batch-59;time.time_ns-1619265050182865000
STOP;load_data;epoch-2;batch-59;time.time_ns-1619265050789790000
START;to_device;epoch-2;batch-59;time.time_ns-1619265050789802000
STOP;to_device;epoch-2;batch-59;time.time_ns-1619265050789811000
START;forward_path;epoch-2;batch-59;time.time_ns-1619265050789814000
STOP;forward_path;epoch-2;batch-59;time.time_ns-1619265054134140000
START;backward_path;epoch-2;batch-59;time.time_ns-1619265054134150000
STOP;backward_path;epoch-2;batch-59;time.time_ns-1619265059502842000
START;load_data;epoch-2;batch-60;time.time_ns-1619265059502853000
STOP;load_data;epoch-2;batch-60;time.time_ns-1619265060147139000
START;to_device;epoch-2;batch-60;time.time_ns-1619265060147151000
STOP;to_device;epoch-2;batch-60;time.time_ns-1619265060147160000
START;forward_path;epoch-2;batch-60;time.time_ns-1619265060147162000
STOP;forward_path;epoch-2;batch-60;time.time_ns-1619265063478883000
START;backward_path;epoch-2;batch-60;time.time_ns-1619265063478894000
STOP;backward_path;epoch-2;batch-60;time.time_ns-1619265068856760000
START;load_data;epoch-2;batch-61;time.time_ns-1619265068856771000
STOP;load_data;epoch-2;batch-61;time.time_ns-1619265069484791000
START;to_device;epoch-2;batch-61;time.time_ns-1619265069484802000
STOP;to_device;epoch-2;batch-61;time.time_ns-1619265069484810000
START;forward_path;epoch-2;batch-61;time.time_ns-1619265069484812000
STOP;forward_path;epoch-2;batch-61;time.time_ns-1619265072825934000
START;backward_path;epoch-2;batch-61;time.time_ns-1619265072825945000
STOP;backward_path;epoch-2;batch-61;time.time_ns-1619265078187719000
START;load_data;epoch-2;batch-62;time.time_ns-1619265078187731000
STOP;load_data;epoch-2;batch-62;time.time_ns-1619265078799223000
START;to_device;epoch-2;batch-62;time.time_ns-1619265078799235000
STOP;to_device;epoch-2;batch-62;time.time_ns-1619265078799244000
START;forward_path;epoch-2;batch-62;time.time_ns-1619265078799246000
STOP;forward_path;epoch-2;batch-62;time.time_ns-1619265082137105000
START;backward_path;epoch-2;batch-62;time.time_ns-1619265082137114000
STOP;backward_path;epoch-2;batch-62;time.time_ns-1619265087548416000
START;load_data;epoch-2;batch-63;time.time_ns-1619265087548428000
STOP;load_data;epoch-2;batch-63;time.time_ns-1619265088173340000
START;to_device;epoch-2;batch-63;time.time_ns-1619265088173352000
STOP;to_device;epoch-2;batch-63;time.time_ns-1619265088173360000
START;forward_path;epoch-2;batch-63;time.time_ns-1619265088173362000
STOP;forward_path;epoch-2;batch-63;time.time_ns-1619265091502380000
START;backward_path;epoch-2;batch-63;time.time_ns-1619265091502391000
STOP;backward_path;epoch-2;batch-63;time.time_ns-1619265096863436000
START;load_data;epoch-2;batch-64;time.time_ns-1619265096863447000
STOP;load_data;epoch-2;batch-64;time.time_ns-1619265097501124000
START;to_device;epoch-2;batch-64;time.time_ns-1619265097501138000
STOP;to_device;epoch-2;batch-64;time.time_ns-1619265097501149000
START;forward_path;epoch-2;batch-64;time.time_ns-1619265097501150000
STOP;forward_path;epoch-2;batch-64;time.time_ns-1619265100837056000
START;backward_path;epoch-2;batch-64;time.time_ns-1619265100837066000
STOP;backward_path;epoch-2;batch-64;time.time_ns-1619265106240849000
START;load_data;epoch-2;batch-65;time.time_ns-1619265106240859000
STOP;load_data;epoch-2;batch-65;time.time_ns-1619265106868875000
START;to_device;epoch-2;batch-65;time.time_ns-1619265106868887000
STOP;to_device;epoch-2;batch-65;time.time_ns-1619265106868895000
START;forward_path;epoch-2;batch-65;time.time_ns-1619265106868897000
STOP;forward_path;epoch-2;batch-65;time.time_ns-1619265110208894000
START;backward_path;epoch-2;batch-65;time.time_ns-1619265110208904000
STOP;backward_path;epoch-2;batch-65;time.time_ns-1619265115577254000
START;load_data;epoch-2;batch-66;time.time_ns-1619265115577265000
STOP;load_data;epoch-2;batch-66;time.time_ns-1619265116183350000
START;to_device;epoch-2;batch-66;time.time_ns-1619265116183361000
STOP;to_device;epoch-2;batch-66;time.time_ns-1619265116183371000
START;forward_path;epoch-2;batch-66;time.time_ns-1619265116183373000
STOP;forward_path;epoch-2;batch-66;time.time_ns-1619265119530350000
START;backward_path;epoch-2;batch-66;time.time_ns-1619265119530362000
STOP;backward_path;epoch-2;batch-66;time.time_ns-1619265124895266000
START;load_data;epoch-2;batch-67;time.time_ns-1619265124895276000
STOP;load_data;epoch-2;batch-67;time.time_ns-1619265125507030000
START;to_device;epoch-2;batch-67;time.time_ns-1619265125507041000
STOP;to_device;epoch-2;batch-67;time.time_ns-1619265125507051000
START;forward_path;epoch-2;batch-67;time.time_ns-1619265125507053000
STOP;forward_path;epoch-2;batch-67;time.time_ns-1619265128790877000
START;backward_path;epoch-2;batch-67;time.time_ns-1619265128790888000
STOP;backward_path;epoch-2;batch-67;time.time_ns-1619265133996892000
START;load_data;epoch-2;batch-68;time.time_ns-1619265133996903000
STOP;load_data;epoch-2;batch-68;time.time_ns-1619265134624454000
START;to_device;epoch-2;batch-68;time.time_ns-1619265134624465000
STOP;to_device;epoch-2;batch-68;time.time_ns-1619265134624474000
START;forward_path;epoch-2;batch-68;time.time_ns-1619265134624476000
STOP;forward_path;epoch-2;batch-68;time.time_ns-1619265138450570000
START;backward_path;epoch-2;batch-68;time.time_ns-1619265138450583000
STOP;backward_path;epoch-2;batch-68;time.time_ns-1619265144833289000
START;load_data;epoch-2;batch-69;time.time_ns-1619265144834110000
STOP;load_data;epoch-2;batch-69;time.time_ns-1619265145486929000
START;to_device;epoch-2;batch-69;time.time_ns-1619265145486945000
STOP;to_device;epoch-2;batch-69;time.time_ns-1619265145486959000
START;forward_path;epoch-2;batch-69;time.time_ns-1619265145486961000
STOP;forward_path;epoch-2;batch-69;time.time_ns-1619265149348513000
START;backward_path;epoch-2;batch-69;time.time_ns-1619265149348523000
STOP;backward_path;epoch-2;batch-69;time.time_ns-1619265157431019000
START;load_data;epoch-2;batch-70;time.time_ns-1619265157431030000
STOP;load_data;epoch-2;batch-70;time.time_ns-1619265158054275000
START;to_device;epoch-2;batch-70;time.time_ns-1619265158054290000
STOP;to_device;epoch-2;batch-70;time.time_ns-1619265158054302000
START;forward_path;epoch-2;batch-70;time.time_ns-1619265158054303000
STOP;forward_path;epoch-2;batch-70;time.time_ns-1619265161807025000
START;backward_path;epoch-2;batch-70;time.time_ns-1619265161807052000
STOP;backward_path;epoch-2;batch-70;time.time_ns-1619265167786021000
START;load_data;epoch-2;batch-71;time.time_ns-1619265167786032000
STOP;load_data;epoch-2;batch-71;time.time_ns-1619265168410229000
START;to_device;epoch-2;batch-71;time.time_ns-1619265168410247000
STOP;to_device;epoch-2;batch-71;time.time_ns-1619265168410262000
START;forward_path;epoch-2;batch-71;time.time_ns-1619265168410263000
STOP;forward_path;epoch-2;batch-71;time.time_ns-1619265171981904000
START;backward_path;epoch-2;batch-71;time.time_ns-1619265171981916000
STOP;backward_path;epoch-2;batch-71;time.time_ns-1619265178820022000
START;load_data;epoch-2;batch-72;time.time_ns-1619265178820035000
STOP;load_data;epoch-2;batch-72;time.time_ns-1619265179486106000
START;to_device;epoch-2;batch-72;time.time_ns-1619265179486117000
STOP;to_device;epoch-2;batch-72;time.time_ns-1619265179486125000
START;forward_path;epoch-2;batch-72;time.time_ns-1619265179486127000
STOP;forward_path;epoch-2;batch-72;time.time_ns-1619265183721045000
START;backward_path;epoch-2;batch-72;time.time_ns-1619265183721066000
STOP;backward_path;epoch-2;batch-72;time.time_ns-1619265190192120000
START;load_data;epoch-2;batch-73;time.time_ns-1619265190192131000
STOP;load_data;epoch-2;batch-73;time.time_ns-1619265190842915000
START;to_device;epoch-2;batch-73;time.time_ns-1619265190842926000
STOP;to_device;epoch-2;batch-73;time.time_ns-1619265190842935000
START;forward_path;epoch-2;batch-73;time.time_ns-1619265190842936000
STOP;forward_path;epoch-2;batch-73;time.time_ns-1619265194227452000
START;backward_path;epoch-2;batch-73;time.time_ns-1619265194227464000
STOP;backward_path;epoch-2;batch-73;time.time_ns-1619265199924043000
START;load_data;epoch-2;batch-74;time.time_ns-1619265199924055000
STOP;load_data;epoch-2;batch-74;time.time_ns-1619265200555660000
START;to_device;epoch-2;batch-74;time.time_ns-1619265200555671000
STOP;to_device;epoch-2;batch-74;time.time_ns-1619265200555679000
START;forward_path;epoch-2;batch-74;time.time_ns-1619265200555681000
STOP;forward_path;epoch-2;batch-74;time.time_ns-1619265203945570000
START;backward_path;epoch-2;batch-74;time.time_ns-1619265203945581000
STOP;backward_path;epoch-2;batch-74;time.time_ns-1619265209651125000
START;load_data;epoch-2;batch-75;time.time_ns-1619265209651136000
STOP;load_data;epoch-2;batch-75;time.time_ns-1619265210270272000
START;to_device;epoch-2;batch-75;time.time_ns-1619265210270287000
STOP;to_device;epoch-2;batch-75;time.time_ns-1619265210270300000
START;forward_path;epoch-2;batch-75;time.time_ns-1619265210270302000
STOP;forward_path;epoch-2;batch-75;time.time_ns-1619265213821215000
START;backward_path;epoch-2;batch-75;time.time_ns-1619265213821226000
STOP;backward_path;epoch-2;batch-75;time.time_ns-1619265219403096000
START;load_data;epoch-2;batch-76;time.time_ns-1619265219403107000
STOP;load_data;epoch-2;batch-76;time.time_ns-1619265220016968000
START;to_device;epoch-2;batch-76;time.time_ns-1619265220016979000
STOP;to_device;epoch-2;batch-76;time.time_ns-1619265220016988000
START;forward_path;epoch-2;batch-76;time.time_ns-1619265220016990000
STOP;forward_path;epoch-2;batch-76;time.time_ns-1619265223561364000
START;backward_path;epoch-2;batch-76;time.time_ns-1619265223561374000
STOP;backward_path;epoch-2;batch-76;time.time_ns-1619265230509921000
START;load_data;epoch-2;batch-77;time.time_ns-1619265230509932000
STOP;load_data;epoch-2;batch-77;time.time_ns-1619265231168549000
START;to_device;epoch-2;batch-77;time.time_ns-1619265231168591000
STOP;to_device;epoch-2;batch-77;time.time_ns-1619265231168612000
START;forward_path;epoch-2;batch-77;time.time_ns-1619265231168614000
STOP;forward_path;epoch-2;batch-77;time.time_ns-1619265235680016000
START;backward_path;epoch-2;batch-77;time.time_ns-1619265235680045000
STOP;backward_path;epoch-2;batch-77;time.time_ns-1619265241466979000
START;load_data;epoch-2;batch-78;time.time_ns-1619265241466990000
STOP;load_data;epoch-2;batch-78;time.time_ns-1619265241625207000
START;to_device;epoch-2;batch-78;time.time_ns-1619265241625219000
STOP;to_device;epoch-2;batch-78;time.time_ns-1619265241625229000
START;forward_path;epoch-2;batch-78;time.time_ns-1619265241625232000
STOP;forward_path;epoch-2;batch-78;time.time_ns-1619265242225949000
START;backward_path;epoch-2;batch-78;time.time_ns-1619265242225960000
STOP;backward_path;epoch-2;batch-78;time.time_ns-1619265243495002000
START;load_data;epoch-2;batch-79;time.time_ns-1619265243495014000
STOP;epoch;epoch-2;batch-None;time.time_ns-1619265243498252000
